  487000     156.78516       0.00322
  488000     158.34766       0.00324
  489000     159.91016       0.00327
  490000     161.47266       0.00330
  491000     163.03516       0.00332
  492000     164.59766       0.00335
  493000     166.16016       0.00337
  494000     167.72266       0.00340
  495000     169.28516       0.00342
  496000     170.84766       0.00344
  497000     172.41016       0.00347
  498000     173.97266       0.00349
  499000     175.53516       0.00352
  500000     177.09766       0.00354
  501000     178.66016       0.00357
  502000     180.22266       0.00359
  503000     181.78516       0.00361
  504000     183.34766       0.00364
  505000     184.91016       0.00366
  506000     186.47266       0.00369
  507000     188.03516       0.00371
  508000     189.59766       0.00373
  509000     191.16016       0.00376
  510000     192.72266       0.00378
  511000     194.28516       0.00380
  512000     195.84766       0.00383
  513000     197.41016       0.00385
  514000     198.97266       0.00387
  515000     200.53516       0.00389
  516000     202.09766       0.00392
  517000     203.66016       0.00394
  518000     205.22266       0.00396
  519000     206.78516       0.00398
  520000     208.34766       0.00401
  521000     209.91016       0.00403
  522000     211.47266       0.00405
  523000     213.03516       0.00407
  524000     214.59766       0.00410
  525000     216.16016       0.00412
  526000     217.72266       0.00414
  527000     219.28516       0.00416
  528000     220.84766       0.00418
  529000     222.41016       0.00420
  530000     223.97266       0.00423
  531000     225.53516       0.00425
  532000     227.09766       0.00427
  533000     228.66016       0.00429
  534000     230.22266       0.00431
  535000     231.78516       0.00433
  536000     233.34766       0.00435
  537000     234.91016       0.00437
  538000     236.47266       0.00440
  539000     238.03516       0.00442
  540000     239.59766       0.00444
  541000     241.16016       0.00446
  542000     242.72266       0.00448
  543000     244.28516       0.00450
  544000     245.84766       0.00452
  545000     247.41016       0.00454
  546000     248.97266       0.00456
  547000     250.53516       0.00458
  548000     252.09766       0.00460
  549000     253.66016       0.00462
  550000     255.22266       0.00464
  551000     256.78516       0.00466
  552000     258.34766       0.00468
  553000     259.91016       0.00470
  554000     261.47266       0.00472
  555000     263.03516       0.00474
  556000     264.59766       0.00476
  557000     266.16016       0.00478
  558000     267.72266       0.00480
  559000     269.28516       0.00482
  560000     270.84766       0.00484
  561000     272.41016       0.00486
  562000     273.97266       0.00487
  563000     275.53516       0.00489
  564000     277.09766       0.00491
  565000     278.66016       0.00493
  566000     280.22266       0.00495
  567000     281.78516       0.00497
  568000     283.34766       0.00499
  569000     284.91016       0.00501
  570000     286.47266       0.00503
  571000     288.03516       0.00504
  572000     289.59766       0.00506
  573000     291.16016       0.00508
  574000     292.72266       0.00510
  575000     294.28516       0.00512
  576000     295.84766       0.00514
  577000     297.41016       0.00515
  578000     298.97266       0.00517
  579000     300.53516       0.00519
  580000     302.09766       0.00521
  581000     303.66016       0.00523
  582000     305.22266       0.00524
  583000     306.78516       0.00526
  584000     308.34766       0.00528
  585000     309.91016       0.00530
  586000     311.47266       0.00532
  587000     313.03516       0.00533
  588000     314.59766       0.00535
  589000     316.16016       0.00537
  590000     317.72266       0.00539
  591000     319.28516       0.00540
  592000     320.84766       0.00542
  593000     322.41016       0.00544
  594000     323.97266       0.00545
  595000     325.53516       0.00547
  596000     327.09766       0.00549
  597000     328.66016       0.00551
  598000     330.22266       0.00552
  599000     331.78516       0.00554
  600000     333.34766       0.00556
  601000     334.91016       0.00557
  602000     336.47266       0.00559
  603000     338.03516       0.00561
  604000     339.59766       0.00562
  605000     341.16016       0.00564
  606000     342.72266       0.00566
  607000     344.28516       0.00567
  608000     345.84766       0.00569
  609000     347.41016       0.00570
  610000     348.97266       0.00572
  611000     350.53516       0.00574
  612000     352.09766       0.00575
  613000     353.66016       0.00577
  614000     355.22266       0.00579
  615000     356.78516       0.00580
  616000     358.34766       0.00582
  617000     359.91016       0.00583
  618000     361.47266       0.00585
  619000     363.03516       0.00586
  620000     364.59766       0.00588
  621000     366.16016       0.00590
  622000     367.72266       0.00591
  623000     369.28516       0.00593
  624000     370.84766       0.00594
  625000     372.41016       0.00596
  626000     373.97266       0.00597
  627000     375.53516       0.00599
  628000     377.09766       0.00600
  629000     378.66016       0.00602
  630000     380.22266       0.00604
  631000     381.78516       0.00605
  632000     383.34766       0.00607
  633000     384.91016       0.00608
  634000     386.47266       0.00610
  635000     388.03516       0.00611
  636000     389.59766       0.00613
  637000     391.16016       0.00614
  638000     392.72266       0.00616
  639000     394.28516       0.00617
  640000     395.84766       0.00619
  641000     397.41016       0.00620
  642000     398.97266       0.00621
  643000     400.53516       0.00623
  644000     402.09766       0.00624
  645000     403.66016       0.00626
  646000     405.22266       0.00627
  647000     406.78516       0.00629
  648000     408.34766       0.00630
  649000     409.91016       0.00632
  650000     411.47266       0.00633
  651000     413.03516       0.00634
  652000     414.59375       0.00636
  653000     416.15625       0.00637
  654000     417.71875       0.00639
  655000     419.28125       0.00640
  656000     420.84375       0.00642
  657000     422.40625       0.00643
  658000     423.96875       0.00644
  659000     425.53125       0.00646
  660000     427.09375       0.00647
  661000     428.65625       0.00648
  662000     430.21875       0.00650
  663000     431.78125       0.00651
  664000     433.34375       0.00653
  665000     434.90625       0.00654
  666000     436.46875       0.00655
  667000     438.03125       0.00657
  668000     439.59375       0.00658
  669000     441.15625       0.00659
  670000     442.71875       0.00661
  671000     444.28125       0.00662
  672000     445.84375       0.00663
  673000     447.40625       0.00665
  674000     448.96875       0.00666
